Enrollment Cnt,Course Control Nbr,% Grades Receivedof Enrollment,Course Control Nbr,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
4,42373,,42373,,42373,Sarah Hykin; Thomas Carlson,,Integrative Biology,131L,010,No Credit,Non-Letter Grade,Not Pass,Human Anatomy Lab
2,42376,,42376,,42376,Sarah Whiteside; Thomas Carlson,,Integrative Biology,131L,011,A,Letter Grade,A,Human Anatomy Lab
4,42376,,42376,,42376,Sarah Whiteside; Thomas Carlson,,Integrative Biology,131L,011,A,Letter Grade,A-,Human Anatomy Lab
1,42376,,42376,,42376,Sarah Whiteside; Thomas Carlson,,Integrative Biology,131L,011,B,Letter Grade,B+,Human Anatomy Lab
2,42376,,42376,,42376,Sarah Whiteside; Thomas Carlson,,Integrative Biology,131L,011,B,Letter Grade,B,Human Anatomy Lab
2,42376,,42376,,42376,Sarah Whiteside; Thomas Carlson,,Integrative Biology,131L,011,B,Letter Grade,B-,Human Anatomy Lab
1,42376,,42376,,42376,Sarah Whiteside; Thomas Carlson,,Integrative Biology,131L,011,C,Letter Grade,C+,Human Anatomy Lab
1,42376,,42376,,42376,Sarah Whiteside; Thomas Carlson,,Integrative Biology,131L,011,C,Letter Grade,C-,Human Anatomy Lab
1,42376,,42376,,42376,Sarah Whiteside; Thomas Carlson,,Integrative Biology,131L,011,D,Letter Grade,D,Human Anatomy Lab
4,42379,,42379,,42379,Benjamin Muddiman; Thomas Carlson,,Integrative Biology,131L,012,A,Letter Grade,A,Human Anatomy Lab
3,42379,,42379,,42379,Benjamin Muddiman; Thomas Carlson,,Integrative Biology,131L,012,A,Letter Grade,A-,Human Anatomy Lab
1,42379,,42379,,42379,Benjamin Muddiman; Thomas Carlson,,Integrative Biology,131L,012,B,Letter Grade,B+,Human Anatomy Lab
2,42379,,42379,,42379,Benjamin Muddiman; Thomas Carlson,,Integrative Biology,131L,012,B,Letter Grade,B,Human Anatomy Lab
1,42379,,42379,,42379,Benjamin Muddiman; Thomas Carlson,,Integrative Biology,131L,012,C,Letter Grade,C+,Human Anatomy Lab
1,42379,,42379,,42379,Benjamin Muddiman; Thomas Carlson,,Integrative Biology,131L,012,C,Letter Grade,C,Human Anatomy Lab
1,42379,,42379,,42379,Benjamin Muddiman; Thomas Carlson,,Integrative Biology,131L,012,C,Letter Grade,C-,Human Anatomy Lab
1,42379,,42379,,42379,Benjamin Muddiman; Thomas Carlson,,Integrative Biology,131L,012,F,Letter Grade,F,Human Anatomy Lab
2,42379,,42379,,42379,Benjamin Muddiman; Thomas Carlson,,Integrative Biology,131L,012,Credit,Non-Letter Grade,Pass,Human Anatomy Lab
1,42382,,42382,,42382,Sara Elshafie; Thomas Carlson,,Integrative Biology,131L,013,A,Letter Grade,A+,Human Anatomy Lab
1,42382,,42382,,42382,Sara Elshafie; Thomas Carlson,,Integrative Biology,131L,013,A,Letter Grade,A,Human Anatomy Lab
4,42382,,42382,,42382,Sara Elshafie; Thomas Carlson,,Integrative Biology,131L,013,A,Letter Grade,A-,Human Anatomy Lab
4,42382,,42382,,42382,Sara Elshafie; Thomas Carlson,,Integrative Biology,131L,013,B,Letter Grade,B+,Human Anatomy Lab
1,42382,,42382,,42382,Sara Elshafie; Thomas Carlson,,Integrative Biology,131L,013,B,Letter Grade,B,Human Anatomy Lab
3,42382,,42382,,42382,Sara Elshafie; Thomas Carlson,,Integrative Biology,131L,013,B,Letter Grade,B-,Human Anatomy Lab
2,42382,,42382,,42382,Sara Elshafie; Thomas Carlson,,Integrative Biology,131L,013,C,Letter Grade,C,Human Anatomy Lab
2,42382,,42382,,42382,Sara Elshafie; Thomas Carlson,,Integrative Biology,131L,013,F,Letter Grade,F,Human Anatomy Lab
1,42382,,42382,,42382,Sara Elshafie; Thomas Carlson,,Integrative Biology,131L,013,Credit,Non-Letter Grade,Pass,Human Anatomy Lab
1,42382,,42382,,42382,Sara Elshafie; Thomas Carlson,,Integrative Biology,131L,013,No Credit,Non-Letter Grade,Not Pass,Human Anatomy Lab
2,42409,,42409,,42409,Tyrone Hayes,,Integrative Biology,137,001,A,Letter Grade,A+,Human Endo
14,42409,,42409,,42409,Tyrone Hayes,,Integrative Biology,137,001,A,Letter Grade,A,Human Endo
1,42409,,42409,,42409,Tyrone Hayes,,Integrative Biology,137,001,A,Letter Grade,A-,Human Endo
10,42409,,42409,,42409,Tyrone Hayes,,Integrative Biology,137,001,B,Letter Grade,B,Human Endo
3,42409,,42409,,42409,Tyrone Hayes,,Integrative Biology,137,001,B,Letter Grade,B-,Human Endo
2,42409,,42409,,42409,Tyrone Hayes,,Integrative Biology,137,001,C,Letter Grade,C+,Human Endo
9,42409,,42409,,42409,Tyrone Hayes,,Integrative Biology,137,001,C,Letter Grade,C,Human Endo
2,42409,,42409,,42409,Tyrone Hayes,,Integrative Biology,137,001,D,Letter Grade,D+,Human Endo
3,42409,,42409,,42409,Tyrone Hayes,,Integrative Biology,137,001,D,Letter Grade,D,Human Endo
2,42409,,42409,,42409,Tyrone Hayes,,Integrative Biology,137,001,F,Letter Grade,F,Human Endo
7,42409,,42409,,42409,Tyrone Hayes,,Integrative Biology,137,001,Credit,Non-Letter Grade,Pass,Human Endo
7,42409,,42409,,42409,Tyrone Hayes,,Integrative Biology,137,001,No Credit,Non-Letter Grade,Not Pass,Human Endo
2,42430,,42430,,42430,Daniela Kaufer,,Integrative Biology,139,001,A,Letter Grade,A+,Neuro Bio Of Stress
17,42430,,42430,,42430,Daniela Kaufer,,Integrative Biology,139,001,A,Letter Grade,A,Neuro Bio Of Stress
11,42430,,42430,,42430,Daniela Kaufer,,Integrative Biology,139,001,A,Letter Grade,A-,Neuro Bio Of Stress
10,42430,,42430,,42430,Daniela Kaufer,,Integrative Biology,139,001,B,Letter Grade,B+,Neuro Bio Of Stress
6,42430,,42430,,42430,Daniela Kaufer,,Integrative Biology,139,001,B,Letter Grade,B,Neuro Bio Of Stress
2,42430,,42430,,42430,Daniela Kaufer,,Integrative Biology,139,001,B,Letter Grade,B-,Neuro Bio Of Stress
1,42430,,42430,,42430,Daniela Kaufer,,Integrative Biology,139,001,C,Letter Grade,C+,Neuro Bio Of Stress
5,42430,,42430,,42430,Daniela Kaufer,,Integrative Biology,139,001,Credit,Non-Letter Grade,Pass,Neuro Bio Of Stress
1,42430,,42430,,42430,Daniela Kaufer,,Integrative Biology,139,001,Credit,Non-Letter Grade,Satisfactory,Neuro Bio Of Stress
1,42442,,42442,,42442,Alan Krakauer; Eileen Lacey; George Bentley,,Integrative Biology,C144,001,A,Letter Grade,A+,Animal Behavior
9,42442,,42442,,42442,Alan Krakauer; Eileen Lacey; George Bentley,,Integrative Biology,C144,001,A,Letter Grade,A,Animal Behavior
16,42442,,42442,,42442,Alan Krakauer; Eileen Lacey; George Bentley,,Integrative Biology,C144,001,A,Letter Grade,A-,Animal Behavior
25,42442,,42442,,42442,Alan Krakauer; Eileen Lacey; George Bentley,,Integrative Biology,C144,001,B,Letter Grade,B+,Animal Behavior
32,42442,,42442,,42442,Alan Krakauer; Eileen Lacey; George Bentley,,Integrative Biology,C144,001,B,Letter Grade,B,Animal Behavior
14,42442,,42442,,42442,Alan Krakauer; Eileen Lacey; George Bentley,,Integrative Biology,C144,001,B,Letter Grade,B-,Animal Behavior
9,42442,,42442,,42442,Alan Krakauer; Eileen Lacey; George Bentley,,Integrative Biology,C144,001,C,Letter Grade,C+,Animal Behavior
4,42442,,42442,,42442,Alan Krakauer; Eileen Lacey; George Bentley,,Integrative Biology,C144,001,C,Letter Grade,C,Animal Behavior
2,42442,,42442,,42442,Alan Krakauer; Eileen Lacey; George Bentley,,Integrative Biology,C144,001,C,Letter Grade,C-,Animal Behavior
1,42442,,42442,,42442,Alan Krakauer; Eileen Lacey; George Bentley,,Integrative Biology,C144,001,D,Letter Grade,D+,Animal Behavior
1,42442,,42442,,42442,Alan Krakauer; Eileen Lacey; George Bentley,,Integrative Biology,C144,001,D,Letter Grade,D,Animal Behavior
3,42442,,42442,,42442,Alan Krakauer; Eileen Lacey; George Bentley,,Integrative Biology,C144,001,Credit,Non-Letter Grade,Pass,Animal Behavior
2,42481,,42481,,42481,Wayne Sousa,,Integrative Biology,153,001,A,Letter Grade,A+,Ecol
14,42481,,42481,,42481,Wayne Sousa,,Integrative Biology,153,001,A,Letter Grade,A,Ecol
6,42481,,42481,,42481,Wayne Sousa,,Integrative Biology,153,001,A,Letter Grade,A-,Ecol
4,42481,,42481,,42481,Wayne Sousa,,Integrative Biology,153,001,B,Letter Grade,B+,Ecol
8,42481,,42481,,42481,Wayne Sousa,,Integrative Biology,153,001,B,Letter Grade,B,Ecol
5,42481,,42481,,42481,Wayne Sousa,,Integrative Biology,153,001,B,Letter Grade,B-,Ecol
4,42481,,42481,,42481,Wayne Sousa,,Integrative Biology,153,001,C,Letter Grade,C+,Ecol
11,42481,,42481,,42481,Wayne Sousa,,Integrative Biology,153,001,C,Letter Grade,C,Ecol
4,42481,,42481,,42481,Wayne Sousa,,Integrative Biology,153,001,C,Letter Grade,C-,Ecol
2,42481,,42481,,42481,Wayne Sousa,,Integrative Biology,153,001,Credit,Non-Letter Grade,Pass,Ecol
13,42493,,42493,,42493,David Ackerly,,Integrative Biology,154,001,A,Letter Grade,A,Plant Ecology
7,42493,,42493,,42493,David Ackerly,,Integrative Biology,154,001,A,Letter Grade,A-,Plant Ecology
8,42493,,42493,,42493,David Ackerly,,Integrative Biology,154,001,B,Letter Grade,B+,Plant Ecology
11,42493,,42493,,42493,David Ackerly,,Integrative Biology,154,001,B,Letter Grade,B,Plant Ecology
5,42493,,42493,,42493,David Ackerly,,Integrative Biology,154,001,B,Letter Grade,B-,Plant Ecology
3,42493,,42493,,42493,David Ackerly,,Integrative Biology,154,001,C,Letter Grade,C+,Plant Ecology
3,42493,,42493,,42493,David Ackerly,,Integrative Biology,154,001,C,Letter Grade,C,Plant Ecology
1,42493,,42493,,42493,David Ackerly,,Integrative Biology,154,001,C,Letter Grade,C-,Plant Ecology
1,42493,,42493,,42493,David Ackerly,,Integrative Biology,154,001,Credit,Non-Letter Grade,Pass,Plant Ecology
3,42493,,42493,,42493,David Ackerly,,Integrative Biology,154,001,No Credit,Non-Letter Grade,Not Pass,Plant Ecology
2,42502,,42502,,42502,David Ackerly; Dori Contreras; Prahlada Papper,,Integrative Biology,154L,001,A,Letter Grade,A+,Plant Ecology Lab
8,42502,,42502,,42502,David Ackerly; Dori Contreras; Prahlada Papper,,Integrative Biology,154L,001,A,Letter Grade,A,Plant Ecology Lab
3,42502,,42502,,42502,David Ackerly; Dori Contreras; Prahlada Papper,,Integrative Biology,154L,001,A,Letter Grade,A-,Plant Ecology Lab
1,42505,,42505,,42505,Steven Beissinger,,Integrative Biology,C156,001,A,Letter Grade,A+,Prin Conserv Biol
5,42505,,42505,,42505,Steven Beissinger,,Integrative Biology,C156,001,A,Letter Grade,A,Prin Conserv Biol
4,42505,,42505,,42505,Steven Beissinger,,Integrative Biology,C156,001,A,Letter Grade,A-,Prin Conserv Biol
5,42505,,42505,,42505,Steven Beissinger,,Integrative Biology,C156,001,B,Letter Grade,B+,Prin Conserv Biol
6,42505,,42505,,42505,Steven Beissinger,,Integrative Biology,C156,001,B,Letter Grade,B,Prin Conserv Biol
2,42505,,42505,,42505,Steven Beissinger,,Integrative Biology,C156,001,B,Letter Grade,B-,Prin Conserv Biol
1,42520,,42520,,42520,Paul Fine,,Integrative Biology,157LF,001,A,Letter Grade,A+,Ecosystems Of Calif
14,42520,,42520,,42520,Paul Fine,,Integrative Biology,157LF,001,A,Letter Grade,A,Ecosystems Of Calif
6,42520,,42520,,42520,Paul Fine,,Integrative Biology,157LF,001,A,Letter Grade,A-,Ecosystems Of Calif
1,42520,,42520,,42520,Paul Fine,,Integrative Biology,157LF,001,B,Letter Grade,B+,Ecosystems Of Calif
1,42526,,42526,,42526,Brent Mishler; Cynthia Looy; Jonathon Stillman; Patrick O'Grady; Stephanie Carlson; Vincent Resh,,Integrative Biology,158LF,001,A,Letter Grade,A+,Biol Geomo Trop Isl
4,42526,,42526,,42526,Brent Mishler; Cynthia Looy; Jonathon Stillman; Patrick O'Grady; Stephanie Carlson; Vincent Resh,,Integrative Biology,158LF,001,A,Letter Grade,A,Biol Geomo Trop Isl
4,42526,,42526,,42526,Brent Mishler; Cynthia Looy; Jonathon Stillman; Patrick O'Grady; Stephanie Carlson; Vincent Resh,,Integrative Biology,158LF,001,A,Letter Grade,A-,Biol Geomo Trop Isl
4,42529,,42529,,42529,Cynthia Looy; Ivo Duijnstee,,Integrative Biology,159,001,A,Letter Grade,A+,The Living Planet
1,42529,,42529,,42529,Cynthia Looy; Ivo Duijnstee,,Integrative Biology,159,001,A,Letter Grade,A,The Living Planet
4,42529,,42529,,42529,Cynthia Looy; Ivo Duijnstee,,Integrative Biology,159,001,A,Letter Grade,A-,The Living Planet
2,42529,,42529,,42529,Cynthia Looy; Ivo Duijnstee,,Integrative Biology,159,001,B,Letter Grade,B+,The Living Planet
6,42529,,42529,,42529,Cynthia Looy; Ivo Duijnstee,,Integrative Biology,159,001,B,Letter Grade,B,The Living Planet
2,42529,,42529,,42529,Cynthia Looy; Ivo Duijnstee,,Integrative Biology,159,001,B,Letter Grade,B-,The Living Planet
5,42529,,42529,,42529,Cynthia Looy; Ivo Duijnstee,,Integrative Biology,159,001,C,Letter Grade,C+,The Living Planet
1,42529,,42529,,42529,Cynthia Looy; Ivo Duijnstee,,Integrative Biology,159,001,C,Letter Grade,C-,The Living Planet
1,42529,,42529,,42529,Cynthia Looy; Ivo Duijnstee,,Integrative Biology,159,001,D,Letter Grade,D,The Living Planet
1,42529,,42529,,42529,Cynthia Looy; Ivo Duijnstee,,Integrative Biology,159,001,F,Letter Grade,F,The Living Planet
2,42529,,42529,,42529,Cynthia Looy; Ivo Duijnstee,,Integrative Biology,159,001,Credit,Non-Letter Grade,Pass,The Living Planet
1,42529,,42529,,42529,Cynthia Looy; Ivo Duijnstee,,Integrative Biology,159,001,No Credit,Non-Letter Grade,Not Pass,The Living Planet
15,42538,,42538,,42538,Chelsea Specht; Kevin Padian,,Integrative Biology,160,001,A,Letter Grade,A+,Evolution
18,42538,,42538,,42538,Chelsea Specht; Kevin Padian,,Integrative Biology,160,001,A,Letter Grade,A,Evolution
9,42538,,42538,,42538,Chelsea Specht; Kevin Padian,,Integrative Biology,160,001,A,Letter Grade,A-,Evolution
14,42538,,42538,,42538,Chelsea Specht; Kevin Padian,,Integrative Biology,160,001,B,Letter Grade,B+,Evolution
11,42538,,42538,,42538,Chelsea Specht; Kevin Padian,,Integrative Biology,160,001,B,Letter Grade,B,Evolution
6,42538,,42538,,42538,Chelsea Specht; Kevin Padian,,Integrative Biology,160,001,B,Letter Grade,B-,Evolution
7,42538,,42538,,42538,Chelsea Specht; Kevin Padian,,Integrative Biology,160,001,C,Letter Grade,C+,Evolution
2,42538,,42538,,42538,Chelsea Specht; Kevin Padian,,Integrative Biology,160,001,C,Letter Grade,C,Evolution
5,42538,,42538,,42538,Chelsea Specht; Kevin Padian,,Integrative Biology,160,001,C,Letter Grade,C-,Evolution
1,42538,,42538,,42538,Chelsea Specht; Kevin Padian,,Integrative Biology,160,001,D,Letter Grade,D+,Evolution
2,42538,,42538,,42538,Chelsea Specht; Kevin Padian,,Integrative Biology,160,001,D,Letter Grade,D,Evolution
3,42538,,42538,,42538,Chelsea Specht; Kevin Padian,,Integrative Biology,160,001,F,Letter Grade,F,Evolution
2,42538,,42538,,42538,Chelsea Specht; Kevin Padian,,Integrative Biology,160,001,Credit,Non-Letter Grade,Pass,Evolution
1,42577,,42577,,42577,Doris Bachtrog; Rasmus Nielsen,,Integrative Biology,164,001,A,Letter Grade,A+,Human Gene & Ge
8,42577,,42577,,42577,Doris Bachtrog; Rasmus Nielsen,,Integrative Biology,164,001,A,Letter Grade,A,Human Gene & Ge
6,42577,,42577,,42577,Doris Bachtrog; Rasmus Nielsen,,Integrative Biology,164,001,A,Letter Grade,A-,Human Gene & Ge
3,42577,,42577,,42577,Doris Bachtrog; Rasmus Nielsen,,Integrative Biology,164,001,B,Letter Grade,B+,Human Gene & Ge
11,42577,,42577,,42577,Doris Bachtrog; Rasmus Nielsen,,Integrative Biology,164,001,B,Letter Grade,B,Human Gene & Ge
6,42577,,42577,,42577,Doris Bachtrog; Rasmus Nielsen,,Integrative Biology,164,001,B,Letter Grade,B-,Human Gene & Ge
2,42577,,42577,,42577,Doris Bachtrog; Rasmus Nielsen,,Integrative Biology,164,001,C,Letter Grade,C+,Human Gene & Ge
9,42577,,42577,,42577,Doris Bachtrog; Rasmus Nielsen,,Integrative Biology,164,001,C,Letter Grade,C,Human Gene & Ge
2,42577,,42577,,42577,Doris Bachtrog; Rasmus Nielsen,,Integrative Biology,164,001,D,Letter Grade,D,Human Gene & Ge
2,42577,,42577,,42577,Doris Bachtrog; Rasmus Nielsen,,Integrative Biology,164,001,Credit,Non-Letter Grade,Pass,Human Gene & Ge
1,42577,,42577,,42577,Doris Bachtrog; Rasmus Nielsen,,Integrative Biology,164,001,No Credit,Non-Letter Grade,Not Pass,Human Gene & Ge
1,42604,,42604,,42604,Thomas Carlson,,Integrative Biology,191,100,A,Letter Grade,A,Directed Research
1,42607,,42607,,42607,Todd Dawson,,Integrative Biology,191,110,A,Letter Grade,A,Directed Research
1,42613,,42613,,42613,Ivo Duijnstee,,Integrative Biology,191,140,A,Letter Grade,A+,Directed Research
2,42613,,42613,,42613,Ivo Duijnstee,,Integrative Biology,191,140,A,Letter Grade,A,Directed Research
1,42615,,42615,,42615,Seth Finnegan,,Integrative Biology,191,165,A,Letter Grade,A,Directed Research
1,42616,,42616,,42616,Robert Full,,Integrative Biology,191,170,A,Letter Grade,A,Directed Research
1,42622,,42622,,42622,Daniela Kaufer,,Integrative Biology,191,210,A,Letter Grade,A,Directed Research
1,42637,,42637,,42637,Jimmy Mcguire,,Integrative Biology,191,300,A,Letter Grade,A,Directed Research
1,42646,,42646,,42646,Michael Shapira,,Integrative Biology,191,380,A,Letter Grade,A,Directed Research
26,42685,,42685,,42685,Thomas Carlson,,Integrative Biology,194,100,Credit,Non-Letter Grade,Pass,Ugsi For Ib Courses
3,42727,,42727,,42727,Eileen Lacey,,Integrative Biology,194,240,Credit,Non-Letter Grade,Pass,Ugsi For Ib Courses
4,42775,,42775,,42775,Ellen Simms,,Integrative Biology,194,390,Credit,Non-Letter Grade,Pass,Ugsi For Ib Courses
1,42799,,42799,,42799,Thomas Carlson,,Integrative Biology,194,450,Credit,Non-Letter Grade,Pass,Ugsi For Ib Courses
1,42811,,42811,,42811,Bruce Baldwin,,Integrative Biology,H196A,030,A,Letter Grade,A+,Thesis Course
3,42811,,42811,,42811,Bruce Baldwin,,Integrative Biology,H196A,030,A,Letter Grade,A,Thesis Course
1,42817,,42817,,42817,George Bentley,,Integrative Biology,H196A,050,A,Letter Grade,A,Thesis Course
2,42826,,42826,,42826,George Brooks,,Integrative Biology,H196A,080,A,Letter Grade,A,Thesis Course
2,42832,,42832,,42832,Thomas Carlson,,Integrative Biology,H196A,100,A,Letter Grade,A,Thesis Course
2,42844,,42844,,42844,Ivo Duijnstee,,Integrative Biology,H196A,140,A,Letter Grade,A,Thesis Course
1,42856,,42856,,42856,Robert Full,,Integrative Biology,H196A,170,A,Letter Grade,A+,Thesis Course
1,42877,,42877,,42877,Eileen Lacey,,Integrative Biology,H196A,240,A,Letter Grade,A,Thesis Course
1,42898,,42898,,42898,Jimmy Mcguire,,Integrative Biology,H196A,300,Credit,Non-Letter Grade,Pass,Thesis Course
1,42913,,42913,,42913,Kevin Padian,,Integrative Biology,H196A,340,A,Letter Grade,A+,Thesis Course
1,42925,,42925,,42925,Michael Shapira,,Integrative Biology,H196A,380,A,Letter Grade,A,Thesis Course
1,42951,,42951,,42951,Caroline Williams,,Integrative Biology,H196A,445,A,Letter Grade,A,Thesis Course
1,43057,,43057,,43057,Paul Fine,,Integrative Biology,H196B,160,A,Letter Grade,A,Thesis Course
11,43228,,43228,,43228,John Matsui,,Integrative Biology,198,002,Credit,Non-Letter Grade,Pass,Directed Group Stdy
39,43231,,43231,,43231,Aleksandra Lindgren; Thomas Carlson,,Integrative Biology,198,003,Credit,Non-Letter Grade,Pass,Directed Group Stdy
10,43246,,43246,,43246,Eileen Lacey,,Integrative Biology,198,008,Credit,Non-Letter Grade,Pass,Directed Group Stdy
1,43249,,43249,,43249,David Ackerly,,Integrative Biology,199,010,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,43252,,43252,,43252,Doris Bachtrog,,Integrative Biology,199,020,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,43258,,43258,,43258,Anthony Barnosky,,Integrative Biology,199,040,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,43267,,43267,,43267,Rauri Bowie,,Integrative Biology,199,070,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,43270,,43270,,43270,George Brooks,,Integrative Biology,199,080,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,43276,,43276,,43276,Thomas Carlson,,Integrative Biology,199,100,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,43288,,43288,,43288,Ivo Duijnstee,,Integrative Biology,199,140,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,43297,,43297,,43297,Seth Finnegan,,Integrative Biology,199,165,Credit,Non-Letter Grade,Pass,Superv Indep Study
3,43309,,43309,,43309,Leslea Hlusko,,Integrative Biology,199,190,Credit,Non-Letter Grade,Pass,Superv Indep Study
2,43315,,43315,,43315,Daniela Kaufer,,Integrative Biology,199,210,Credit,Non-Letter Grade,Pass,Superv Indep Study
7,43324,,43324,,43324,Eileen Lacey,,Integrative Biology,199,240,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,43339,,43339,,43339,Charles Marshall,,Integrative Biology,199,290,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,43342,,43342,,43342,Jimmy Mcguire,,Integrative Biology,199,300,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,43360,,43360,,43360,Nipam Patel,,Integrative Biology,199,350,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,43369,,43369,,43369,Michael Shapira,,Integrative Biology,199,380,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,43378,,43378,,43378,Wayne Sousa,,Integrative Biology,199,410,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,43396,,43396,,43396,Caroline Williams,,Integrative Biology,199,445,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,43405,,43405,,43405,Hillel Adesnik,,Integrative Biology,199,501,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,43408,,43408,,43408,David Schaffer,,Integrative Biology,199,502,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,43426,,43426,,43426,Kathleen Ryan,,Integrative Biology,199,508,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,43438,,43438,,43438,John Matsui,,Integrative Biology,199,512,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,43444,,43444,,43444,Lu Chen,,Integrative Biology,199,514,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,43453,,43453,,43453,Lance Kriegsfeld,,Integrative Biology,199,517,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,43480,,43480,,43480,David Raulet,,Integrative Biology,199,526,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,43486,,43486,,43486,Jennifer Doudna,,Integrative Biology,199,528,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,43492,,43492,,43492,Matthew Walker,,Integrative Biology,199,530,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,43495,,43495,,43495,Eileen Lacey; Roy Caldwell,,Integrative Biology,C204,001,Credit,Non-Letter Grade,Satisfactory,Behavior Review
1,43497,,43497,,43497,Wayne Getz,,Integrative Biology,C205,001,A,Letter Grade,A+,Quantitative Method
1,43497,,43497,,43497,Wayne Getz,,Integrative Biology,C205,001,A,Letter Grade,A,Quantitative Method
1,43498,,43498,,43498,George Brooks,,Integrative Biology,223,001,A,Letter Grade,A+,Sem Physio Phys Act
1,43498,,43498,,43498,George Brooks,,Integrative Biology,223,001,Credit,Non-Letter Grade,Satisfactory,Sem Physio Phys Act
9,43501,,43501,,43501,Cynthia Looy; Seth Finnegan; Todd Dawson,,Integrative Biology,C226,001,Credit,Non-Letter Grade,Satisfactory,Isotopics
7,43503,,43503,,43503,Timothy Herrlinger,,Integrative Biology,230,001,Credit,Non-Letter Grade,Pass,Marine Sci Review
2,43503,,43503,,43503,Timothy Herrlinger,,Integrative Biology,230,001,Credit,Non-Letter Grade,Satisfactory,Marine Sci Review
1,43504,,43504,,43504,Mimi Koehl,,Integrative Biology,232,001,Credit,Non-Letter Grade,Pass,Seminar Biomechanic
9,43504,,43504,,43504,Mimi Koehl,,Integrative Biology,232,001,Credit,Non-Letter Grade,Satisfactory,Seminar Biomechanic
8,43507,,43507,,43507,David Wake; Jimmy Mcguire; Marvalee Wake,,Integrative Biology,234,001,Credit,Non-Letter Grade,Satisfactory,Herpetology Sem
2,43513,,43513,,43513,Ellen Simms; Wayne Sousa,,Integrative Biology,251,001,Credit,Non-Letter Grade,Pass,Ecological Res Rev
6,43513,,43513,,43513,Ellen Simms; Wayne Sousa,,Integrative Biology,251,001,Credit,Non-Letter Grade,Satisfactory,Ecological Res Rev
2,43516,,43516,,43516,Eileen Lacey; Jimmy Mcguire; Michael Nachman; Rauri Bowie,,Integrative Biology,264,001,Credit,Non-Letter Grade,Pass,Vertebrate Sem
17,43516,,43516,,43516,Eileen Lacey; Jimmy Mcguire; Michael Nachman; Rauri Bowie,,Integrative Biology,264,001,Credit,Non-Letter Grade,Satisfactory,Vertebrate Sem
7,43519,,43519,,43519,Kevin Padian,,Integrative Biology,283,001,A,Letter Grade,A,Sem Vert Evol&Paleo
1,43519,,43519,,43519,Kevin Padian,,Integrative Biology,283,001,Credit,Non-Letter Grade,Pass,Sem Vert Evol&Paleo
5,43519,,43519,,43519,Kevin Padian,,Integrative Biology,283,001,Credit,Non-Letter Grade,Satisfactory,Sem Vert Evol&Paleo
1,43522,,43522,,43522,Kevin Padian,,Integrative Biology,286,001,Credit,Non-Letter Grade,Pass,Seminar In Paleon
14,43522,,43522,,43522,Kevin Padian,,Integrative Biology,286,001,Credit,Non-Letter Grade,Satisfactory,Seminar In Paleon
2,43528,,43528,,43528,Charles Marshall; Seth Finnegan,,Integrative Biology,286,003,Credit,Non-Letter Grade,Pass,Seminar In Paleon
7,43528,,43528,,43528,Charles Marshall; Seth Finnegan,,Integrative Biology,286,003,Credit,Non-Letter Grade,Satisfactory,Seminar In Paleon
10,43531,,43531,,43531,David Ackerly; Kristina Hill; Solomon Hsiang,,Integrative Biology,290,010,A,Letter Grade,A,Research Seminar
4,43531,,43531,,43531,David Ackerly; Kristina Hill; Solomon Hsiang,,Integrative Biology,290,010,Credit,Non-Letter Grade,Satisfactory,Research Seminar
11,43576,,43576,,43576,Paul Fine,,Integrative Biology,290,160,A,Letter Grade,A,Research Seminar
7,43576,,43576,,43576,Paul Fine,,Integrative Biology,290,160,Credit,Non-Letter Grade,Satisfactory,Research Seminar
3,43864,,43864,,43864,Timothy White,,Integrative Biology,297,440,Credit,Non-Letter Grade,Satisfactory,Dir Field Studies
5,43867,,43867,,43867,David Ackerly,,Integrative Biology,298,010,A,Letter Grade,A,Special Study
1,43867,,43867,,43867,David Ackerly,,Integrative Biology,298,010,Credit,Non-Letter Grade,Satisfactory,Special Study
2,43870,,43870,,43870,Doris Bachtrog,,Integrative Biology,298,020,A,Letter Grade,A,Special Study
